time_ms,channel,freq_mhz,samples,detected,occupancy_pct,alert,mode
62298,56,2456.0,50,1,2,0,BT
62330,57,2457.0,50,2,4,0,BT
62960,77,2477.0,50,11,22,1,BT
64525,12,2412.0,50,3,6,0,WIFI
64557,17,2417.0,50,0,0,0,WIFI
64589,22,2422.0,50,0,0,0,WIFI
64622,27,2427.0,50,16,32,1,WIFI
64655,32,2432.0,50,1,2,0,WIFI
64688,37,2437.0,50,0,0,0,WIFI
64720,42,2442.0,50,3,6,0,WIFI
64753,47,2447.0,50,1,2,0,WIFI
64785,52,2452.0,50,2,4,0,WIFI
64818,57,2457.0,50,1,2,0,WIFI
64850,62,2462.0,50,0,0,0,WIFI
64883,67,2467.0,50,0,0,0,WIFI
64916,72,2472.0,50,0,0,0,WIFI
65948,12,2412.0,50,4,8,0,WIFI
65981,17,2417.0,50,0,0,0,WIFI
66014,22,2422.0,50,0,0,0,WIFI
66046,27,2427.0,50,16,32,1,WIFI
66079,32,2432.0,50,0,0,0,WIFI
66112,37,2437.0,50,0,0,0,WIFI
66144,42,2442.0,50,0,0,0,WIFI
66177,47,2447.0,50,2,4,0,WIFI
66209,52,2452.0,50,1,2,0,WIFI
66242,57,2457.0,50,1,2,0,WIFI
66275,62,2462.0,50,0,0,0,WIFI
66308,67,2467.0,50,0,0,0,WIFI
66339,72,2472.0,50,0,0,0,WIFI
67373,12,2412.0,50,5,10,0,WIFI
67405,17,2417.0,50,0,0,0,WIFI
67438,22,2422.0,50,1,2,0,WIFI
67470,27,2427.0,50,11,22,1,WIFI
67503,32,2432.0,50,0,0,0,WIFI
67535,37,2437.0,50,1,2,0,WIFI
67568,42,2442.0,50,0,0,0,WIFI
67601,47,2447.0,50,1,2,0,WIFI
67634,52,2452.0,50,1,2,0,WIFI
67666,57,2457.0,50,2,4,0,WIFI
67699,62,2462.0,50,0,0,0,WIFI
67731,67,2467.0,50,0,0,0,WIFI
67764,72,2472.0,50,0,0,0,WIFI
68797,12,2412.0,50,0,0,0,WIFI
68829,17,2417.0,50,0,0,0,WIFI
68861,22,2422.0,50,1,2,0,WIFI
68894,27,2427.0,50,0,0,0,WIFI
68927,32,2432.0,50,0,0,0,WIFI
68960,37,2437.0,50,2,4,0,WIFI
68993,42,2442.0,50,0,0,0,WIFI
69025,47,2447.0,50,0,0,0,WIFI
69057,52,2452.0,50,0,0,0,WIFI
69090,57,2457.0,50,0,0,0,WIFI
69123,62,2462.0,50,0,0,0,WIFI
69155,67,2467.0,50,0,0,0,WIFI
69188,72,2472.0,50,0,0,0,WIFI
70220,12,2412.0,50,1,2,0,WIFI
70253,17,2417.0,50,6,12,0,WIFI
70286,22,2422.0,50,1,2,0,WIFI
70319,27,2427.0,50,0,0,0,WIFI
70351,32,2432.0,50,0,0,0,WIFI
70383,37,2437.0,50,0,0,0,WIFI
70416,42,2442.0,50,0,0,0,WIFI
70449,47,2447.0,50,0,0,0,WIFI
70481,52,2452.0,50,0,0,0,WIFI
70514,57,2457.0,50,0,0,0,WIFI
70547,62,2462.0,50,0,0,0,WIFI
70580,67,2467.0,50,0,0,0,WIFI
70611,72,2472.0,50,0,0,0,WIFI
71645,12,2412.0,50,0,0,0,WIFI
71677,17,2417.0,50,5,10,0,WIFI
71710,22,2422.0,50,0,0,0,WIFI
71742,27,2427.0,50,0,0,0,WIFI
71775,32,2432.0,50,0,0,0,WIFI
71808,37,2437.0,50,0,0,0,WIFI
71840,42,2442.0,50,0,0,0,WIFI
71873,47,2447.0,50,0,0,0,WIFI
71906,52,2452.0,50,0,0,0,WIFI
71939,57,2457.0,50,0,0,0,WIFI
71970,62,2462.0,50,0,0,0,WIFI
72003,67,2467.0,50,0,0,0,WIFI
72036,72,2472.0,50,0,0,0,WIFI
73068,12,2412.0,50,0,0,0,WIFI
73101,17,2417.0,50,4,8,0,WIFI
73134,22,2422.0,50,0,0,0,WIFI
73166,27,2427.0,50,0,0,0,WIFI
73199,32,2432.0,50,0,0,0,WIFI
73232,37,2437.0,50,4,8,0,WIFI
73265,42,2442.0,50,0,0,0,WIFI
73296,47,2447.0,50,0,0,0,WIFI
73329,52,2452.0,50,0,0,0,WIFI
73362,57,2457.0,50,0,0,0,WIFI
73395,62,2462.0,50,0,0,0,WIFI
73427,67,2467.0,50,0,0,0,WIFI
73460,72,2472.0,50,0,0,0,WIFI
74492,12,2412.0,50,1,2,0,WIFI
74525,17,2417.0,50,0,0,0,WIFI
74558,22,2422.0,50,0,0,0,WIFI
74591,27,2427.0,50,0,0,0,WIFI
74622,32,2432.0,50,0,0,0,WIFI
74655,37,2437.0,50,4,8,0,WIFI
74688,42,2442.0,50,0,0,0,WIFI
74721,47,2447.0,50,0,0,0,WIFI
74754,52,2452.0,50,1,2,0,WIFI
74786,57,2457.0,50,0,0,0,WIFI
74819,62,2462.0,50,0,0,0,WIFI
74851,67,2467.0,50,0,0,0,WIFI
74884,72,2472.0,50,0,0,0,WIFI
75917,12,2412.0,50,1,2,0,WIFI
75950,17,2417.0,50,1,2,0,WIFI
75981,22,2422.0,50,0,0,0,WIFI
76014,27,2427.0,50,1,2,0,WIFI
76047,32,2432.0,50,0,0,0,WIFI
76080,37,2437.0,50,1,2,0,WIFI
76112,42,2442.0,50,0,0,0,WIFI
76145,47,2447.0,50,0,0,0,WIFI
76177,52,2452.0,50,0,0,0,WIFI
76210,57,2457.0,50,0,0,0,WIFI
76242,62,2462.0,50,0,0,0,WIFI
76275,67,2467.0,50,0,0,0,WIFI
76308,72,2472.0,50,0,0,0,WIFI
77340,12,2412.0,50,1,2,0,WIFI
77373,17,2417.0,50,2,4,0,WIFI
77406,22,2422.0,50,0,0,0,WIFI
77438,27,2427.0,50,1,2,0,WIFI
77471,32,2432.0,50,0,0,0,WIFI
77504,37,2437.0,50,0,0,0,WIFI
77536,42,2442.0,50,0,0,0,WIFI
77569,47,2447.0,50,0,0,0,WIFI
77601,52,2452.0,50,0,0,0,WIFI
77634,57,2457.0,50,0,0,0,WIFI
77667,62,2462.0,50,0,0,0,WIFI
77700,67,2467.0,50,0,0,0,WIFI
77731,72,2472.0,50,0,0,0,WIFI
78765,12,2412.0,50,0,0,0,WIFI
78797,17,2417.0,50,1,2,0,WIFI
78830,22,2422.0,50,0,0,0,WIFI
78862,27,2427.0,50,0,0,0,WIFI
78895,32,2432.0,50,0,0,0,WIFI
78927,37,2437.0,50,0,0,0,WIFI
78960,42,2442.0,50,0,0,0,WIFI
78993,47,2447.0,50,0,0,0,WIFI
79026,52,2452.0,50,0,0,0,WIFI
79058,57,2457.0,50,0,0,0,WIFI
79090,62,2462.0,50,0,0,0,WIFI
79123,67,2467.0,50,0,0,0,WIFI
79156,72,2472.0,50,0,0,0,WIFI
80188,12,2412.0,50,4,8,0,WIFI
80221,17,2417.0,50,1,2,0,WIFI
80253,22,2422.0,50,0,0,0,WIFI
80286,27,2427.0,50,1,2,0,WIFI
80319,32,2432.0,50,0,0,0,WIFI
80352,37,2437.0,50,0,0,0,WIFI
80385,42,2442.0,50,0,0,0,WIFI
80416,47,2447.0,50,0,0,0,WIFI
80449,52,2452.0,50,0,0,0,WIFI
80482,57,2457.0,50,0,0,0,WIFI
80515,62,2462.0,50,0,0,0,WIFI
80547,67,2467.0,50,0,0,0,WIFI
80580,72,2472.0,50,0,0,0,WIFI
81612,12,2412.0,50,4,8,0,WIFI
81645,17,2417.0,50,1,2,0,WIFI
81678,22,2422.0,50,1,2,0,WIFI
81711,27,2427.0,50,0,0,0,WIFI
81742,32,2432.0,50,0,0,0,WIFI
81775,37,2437.0,50,2,4,0,WIFI
81808,42,2442.0,50,0,0,0,WIFI
81841,47,2447.0,50,0,0,0,WIFI
81873,52,2452.0,50,0,0,0,WIFI
81906,57,2457.0,50,0,0,0,WIFI
81939,62,2462.0,50,0,0,0,WIFI
81971,67,2467.0,50,0,0,0,WIFI
82003,72,2472.0,50,0,0,0,WIFI
83037,12,2412.0,50,4,8,0,WIFI
83068,17,2417.0,50,0,0,0,WIFI
83101,22,2422.0,50,1,2,0,WIFI
83134,27,2427.0,50,1,2,0,WIFI
83167,32,2432.0,50,0,0,0,WIFI
83200,37,2437.0,50,0,0,0,WIFI
83232,42,2442.0,50,0,0,0,WIFI
83265,47,2447.0,50,0,0,0,WIFI
83297,52,2452.0,50,0,0,0,WIFI
83330,57,2457.0,50,0,0,0,WIFI
83362,62,2462.0,50,0,0,0,WIFI
83395,67,2467.0,50,0,0,0,WIFI
83428,72,2472.0,50,0,0,0,WIFI
84460,12,2412.0,50,0,0,0,WIFI
84493,17,2417.0,50,4,8,0,WIFI
84526,22,2422.0,50,1,2,0,WIFI
84558,27,2427.0,50,0,0,0,WIFI
84591,32,2432.0,50,0,0,0,WIFI
84623,37,2437.0,50,0,0,0,WIFI
84656,42,2442.0,50,0,0,0,WIFI
84688,47,2447.0,50,0,0,0,WIFI
84721,52,2452.0,50,0,0,0,WIFI
84754,57,2457.0,50,0,0,0,WIFI
84787,62,2462.0,50,0,0,0,WIFI
84819,67,2467.0,50,0,0,0,WIFI
84851,72,2472.0,50,0,0,0,WIFI
85884,12,2412.0,50,1,2,0,WIFI
85917,17,2417.0,50,4,8,0,WIFI
85949,22,2422.0,50,0,0,0,WIFI
85982,27,2427.0,50,1,2,0,WIFI
86014,32,2432.0,50,0,0,0,WIFI
86047,37,2437.0,50,2,4,0,WIFI
86080,42,2442.0,50,0,0,0,WIFI
86113,47,2447.0,50,0,0,0,WIFI
86146,52,2452.0,50,0,0,0,WIFI
86177,57,2457.0,50,0,0,0,WIFI
86210,62,2462.0,50,0,0,0,WIFI
86243,67,2467.0,50,0,0,0,WIFI
86276,72,2472.0,50,0,0,0,WIFI
87308,12,2412.0,50,0,0,0,WIFI
87341,17,2417.0,50,4,8,0,WIFI
87373,22,2422.0,50,1,2,0,WIFI
87406,27,2427.0,50,1,2,0,WIFI
87439,32,2432.0,50,0,0,0,WIFI
87472,37,2437.0,50,4,8,0,WIFI
87503,42,2442.0,50,0,0,0,WIFI
87536,47,2447.0,50,0,0,0,WIFI
87569,52,2452.0,50,0,0,0,WIFI
87602,57,2457.0,50,0,0,0,WIFI
87634,62,2462.0,50,0,0,0,WIFI
87667,67,2467.0,50,0,0,0,WIFI
87700,72,2472.0,50,0,0,0,WIFI
88732,12,2412.0,50,1,2,0,WIFI
88765,17,2417.0,50,0,0,0,WIFI
88798,22,2422.0,50,0,0,0,WIFI
88830,27,2427.0,50,1,2,0,WIFI
88862,32,2432.0,50,0,0,0,WIFI
88895,37,2437.0,50,1,2,0,WIFI
88928,42,2442.0,50,0,0,0,WIFI
88961,47,2447.0,50,0,0,0,WIFI
88993,52,2452.0,50,0,0,0,WIFI
89026,57,2457.0,50,0,0,0,WIFI
89058,62,2462.0,50,0,0,0,WIFI
89091,67,2467.0,50,0,0,0,WIFI
89123,72,2472.0,50,0,0,0,WIFI
90157,12,2412.0,50,1,2,0,WIFI
90188,17,2417.0,50,1,2,0,WIFI
90221,22,2422.0,50,0,0,0,WIFI
90254,27,2427.0,50,1,2,0,WIFI
90287,32,2432.0,50,0,0,0,WIFI
90319,37,2437.0,50,1,2,0,WIFI
90352,42,2442.0,50,0,0,0,WIFI
90385,47,2447.0,50,0,0,0,WIFI
90417,52,2452.0,50,0,0,0,WIFI
90449,57,2457.0,50,0,0,0,WIFI
90482,62,2462.0,50,0,0,0,WIFI
90515,67,2467.0,50,0,0,0,WIFI
90548,72,2472.0,50,0,0,0,WIFI
91580,12,2412.0,50,1,2,0,WIFI
91613,17,2417.0,50,1,2,0,WIFI
91645,22,2422.0,50,0,0,0,WIFI
91678,27,2427.0,50,1,2,0,WIFI
91711,32,2432.0,50,0,0,0,WIFI
91743,37,2437.0,50,1,2,0,WIFI
91776,42,2442.0,50,0,0,0,WIFI
91808,47,2447.0,50,0,0,0,WIFI
91841,52,2452.0,50,0,0,0,WIFI
91874,57,2457.0,50,0,0,0,WIFI
91907,62,2462.0,50,1,2,0,WIFI
91938,67,2467.0,50,0,0,0,WIFI
91971,72,2472.0,50,0,0,0,WIFI
93004,12,2412.0,50,0,0,0,WIFI
93037,17,2417.0,50,1,2,0,WIFI
93069,22,2422.0,50,0,0,0,WIFI
93102,27,2427.0,50,0,0,0,WIFI
93134,32,2432.0,50,0,0,0,WIFI
93167,37,2437.0,50,0,0,0,WIFI
93200,42,2442.0,50,0,0,0,WIFI
93233,47,2447.0,50,0,0,0,WIFI
93265,52,2452.0,50,0,0,0,WIFI
93297,57,2457.0,50,0,0,0,WIFI
93330,62,2462.0,50,0,0,0,WIFI
93363,67,2467.0,50,0,0,0,WIFI
93395,72,2472.0,50,0,0,0,WIFI
94428,12,2412.0,50,2,4,0,WIFI
94460,17,2417.0,50,1,2,0,WIFI
94493,22,2422.0,50,0,0,0,WIFI
94526,27,2427.0,50,0,0,0,WIFI
94559,32,2432.0,50,0,0,0,WIFI
94592,37,2437.0,50,4,8,0,WIFI
94623,42,2442.0,50,0,0,0,WIFI
94656,47,2447.0,50,0,0,0,WIFI
94689,52,2452.0,50,0,0,0,WIFI
94722,57,2457.0,50,0,0,0,WIFI
94754,62,2462.0,50,0,0,0,WIFI
94787,67,2467.0,50,0,0,0,WIFI
94820,72,2472.0,50,0,0,0,WIFI
95852,12,2412.0,50,3,6,0,WIFI
95885,17,2417.0,50,1,2,0,WIFI
95918,22,2422.0,50,0,0,0,WIFI
95949,27,2427.0,50,1,2,0,WIFI
95982,32,2432.0,50,0,0,0,WIFI
96015,37,2437.0,50,3,6,0,WIFI
96048,42,2442.0,50,1,2,0,WIFI
96080,47,2447.0,50,0,0,0,WIFI
96113,52,2452.0,50,0,0,0,WIFI
96146,57,2457.0,50,0,0,0,WIFI
96178,62,2462.0,50,0,0,0,WIFI
96210,67,2467.0,50,0,0,0,WIFI
96243,72,2472.0,50,0,0,0,WIFI
97275,12,2412.0,50,4,8,0,WIFI
97308,17,2417.0,50,0,0,0,WIFI
97341,22,2422.0,50,0,0,0,WIFI
97374,27,2427.0,50,0,0,0,WIFI
97406,32,2432.0,50,0,0,0,WIFI
97439,37,2437.0,50,3,6,0,WIFI
97472,42,2442.0,50,3,6,0,WIFI
97504,47,2447.0,50,0,0,0,WIFI
97537,52,2452.0,50,0,0,0,WIFI
97569,57,2457.0,50,0,0,0,WIFI
97602,62,2462.0,50,0,0,0,WIFI
97635,67,2467.0,50,0,0,0,WIFI
97668,72,2472.0,50,1,2,0,WIFI
98700,12,2412.0,50,2,4,0,WIFI
98733,17,2417.0,50,0,0,0,WIFI
98765,22,2422.0,50,0,0,0,WIFI
98798,27,2427.0,50,0,0,0,WIFI
98830,32,2432.0,50,0,0,0,WIFI
98863,37,2437.0,50,0,0,0,WIFI
98895,42,2442.0,50,0,0,0,WIFI
98928,47,2447.0,50,0,0,0,WIFI
98961,52,2452.0,50,0,0,0,WIFI
98994,57,2457.0,50,0,0,0,WIFI
99026,62,2462.0,50,0,0,0,WIFI
99058,67,2467.0,50,0,0,0,WIFI
99091,72,2472.0,50,0,0,0,WIFI
100124,12,2412.0,50,1,2,0,WIFI
100157,17,2417.0,50,9,18,0,WIFI
100189,22,2422.0,50,0,0,0,WIFI
100221,27,2427.0,50,0,0,0,WIFI
100254,32,2432.0,50,0,0,0,WIFI
100287,37,2437.0,50,0,0,0,WIFI
100320,42,2442.0,50,0,0,0,WIFI
100353,47,2447.0,50,0,0,0,WIFI
100385,52,2452.0,50,0,0,0,WIFI
100418,57,2457.0,50,0,0,0,WIFI
100451,62,2462.0,50,0,0,0,WIFI
100484,67,2467.0,50,0,0,0,WIFI
100515,72,2472.0,50,0,0,0,WIFI
101549,12,2412.0,50,0,0,0,WIFI
101581,17,2417.0,50,4,8,0,WIFI
101614,22,2422.0,50,0,0,0,WIFI
101647,27,2427.0,50,1,2,0,WIFI
101679,32,2432.0,50,0,0,0,WIFI
101711,37,2437.0,50,0,0,0,WIFI
101744,42,2442.0,50,2,4,0,WIFI
101777,47,2447.0,50,0,0,0,WIFI
101810,52,2452.0,50,0,0,0,WIFI
101842,57,2457.0,50,0,0,0,WIFI
101875,62,2462.0,50,0,0,0,WIFI
101908,67,2467.0,50,0,0,0,WIFI
101941,72,2472.0,50,0,0,0,WIFI
102973,12,2412.0,50,1,2,0,WIFI
103006,17,2417.0,50,3,6,0,WIFI
103038,22,2422.0,50,0,0,0,WIFI
103071,27,2427.0,50,0,0,0,WIFI
103104,32,2432.0,50,0,0,0,WIFI
103136,37,2437.0,50,0,0,0,WIFI
103169,42,2442.0,50,0,0,0,WIFI
103201,47,2447.0,50,0,0,0,WIFI
103234,52,2452.0,50,0,0,0,WIFI
103267,57,2457.0,50,0,0,0,WIFI
103300,62,2462.0,50,0,0,0,WIFI
103332,67,2467.0,50,0,0,0,WIFI
103365,72,2472.0,50,0,0,0,WIFI
104397,12,2412.0,50,1,2,0,WIFI
104430,17,2417.0,50,0,0,0,WIFI
104463,22,2422.0,50,0,0,0,WIFI
104496,27,2427.0,50,0,0,0,WIFI
104528,32,2432.0,50,0,0,0,WIFI
104561,37,2437.0,50,0,0,0,WIFI
104594,42,2442.0,50,0,0,0,WIFI
104626,47,2447.0,50,0,0,0,WIFI
104658,52,2452.0,50,0,0,0,WIFI
104691,57,2457.0,50,0,0,0,WIFI
104724,62,2462.0,50,0,0,0,WIFI
104757,67,2467.0,50,0,0,0,WIFI
104790,72,2472.0,50,0,0,0,WIFI
105822,12,2412.0,50,2,4,0,WIFI
105854,17,2417.0,50,0,0,0,WIFI
105887,22,2422.0,50,0,0,0,WIFI
105920,27,2427.0,50,1,2,0,WIFI
105953,32,2432.0,50,0,0,0,WIFI
105986,37,2437.0,50,0,0,0,WIFI
106018,42,2442.0,50,0,0,0,WIFI
106051,47,2447.0,50,0,0,0,WIFI
106083,52,2452.0,50,0,0,0,WIFI
106116,57,2457.0,50,0,0,0,WIFI
106148,62,2462.0,50,0,0,0,WIFI
106181,67,2467.0,50,0,0,0,WIFI
106214,72,2472.0,50,0,0,0,WIFI
107246,12,2412.0,50,0,0,0,WIFI
107279,17,2417.0,50,1,2,0,WIFI
107312,22,2422.0,50,0,0,0,WIFI
107344,27,2427.0,50,1,2,0,WIFI
107377,32,2432.0,50,0,0,0,WIFI
107410,37,2437.0,50,1,2,0,WIFI
107443,42,2442.0,50,1,2,0,WIFI
107475,47,2447.0,50,0,0,0,WIFI
107508,52,2452.0,50,0,0,0,WIFI
107541,57,2457.0,50,0,0,0,WIFI
107573,62,2462.0,50,0,0,0,WIFI
107606,67,2467.0,50,0,0,0,WIFI
107638,72,2472.0,50,0,0,0,WIFI
108672,12,2412.0,50,0,0,0,WIFI
108704,17,2417.0,50,2,4,0,WIFI
108736,22,2422.0,50,0,0,0,WIFI
108769,27,2427.0,50,0,0,0,WIFI
108802,32,2432.0,50,0,0,0,WIFI
108834,37,2437.0,50,5,10,0,WIFI
108867,42,2442.0,50,0,0,0,WIFI
108900,47,2447.0,50,0,0,0,WIFI
108933,52,2452.0,50,0,0,0,WIFI
108965,57,2457.0,50,0,0,0,WIFI
108998,62,2462.0,50,0,0,0,WIFI
109030,67,2467.0,50,0,0,0,WIFI
109063,72,2472.0,50,0,0,0,WIFI
110096,12,2412.0,50,2,4,0,WIFI
110129,17,2417.0,50,0,0,0,WIFI
110161,22,2422.0,50,0,0,0,WIFI
110194,27,2427.0,50,1,2,0,WIFI
110226,32,2432.0,50,0,0,0,WIFI
110259,37,2437.0,50,1,2,0,WIFI
110291,42,2442.0,50,0,0,0,WIFI
110324,47,2447.0,50,0,0,0,WIFI
110357,52,2452.0,50,0,0,0,WIFI
110390,57,2457.0,50,0,0,0,WIFI
110423,62,2462.0,50,0,0,0,WIFI
110455,67,2467.0,50,0,0,0,WIFI
110488,72,2472.0,50,0,0,0,WIFI
111520,12,2412.0,50,4,8,0,WIFI
111553,17,2417.0,50,2,4,0,WIFI
111586,22,2422.0,50,0,0,0,WIFI
111619,27,2427.0,50,0,0,0,WIFI
111651,32,2432.0,50,0,0,0,WIFI
111683,37,2437.0,50,0,0,0,WIFI
111716,42,2442.0,50,0,0,0,WIFI
111749,47,2447.0,50,1,2,0,WIFI
111781,52,2452.0,50,0,0,0,WIFI
111814,57,2457.0,50,0,0,0,WIFI
111847,62,2462.0,50,0,0,0,WIFI
111880,67,2467.0,50,0,0,0,WIFI
111912,72,2472.0,50,0,0,0,WIFI
112945,12,2412.0,50,5,10,0,WIFI
112977,17,2417.0,50,0,0,0,WIFI
113010,22,2422.0,50,0,0,0,WIFI
113043,27,2427.0,50,4,8,0,WIFI
113076,32,2432.0,50,0,0,0,WIFI
113108,37,2437.0,50,0,0,0,WIFI
113141,42,2442.0,50,0,0,0,WIFI
113173,47,2447.0,50,0,0,0,WIFI
113206,52,2452.0,50,0,0,0,WIFI
113239,57,2457.0,50,0,0,0,WIFI
113271,62,2462.0,50,0,0,0,WIFI
113304,67,2467.0,50,0,0,0,WIFI
113337,72,2472.0,50,0,0,0,WIFI
114369,12,2412.0,50,3,6,0,WIFI
114402,17,2417.0,50,0,0,0,WIFI
114435,22,2422.0,50,2,4,0,WIFI
114467,27,2427.0,50,2,4,0,WIFI
114500,32,2432.0,50,0,0,0,WIFI
114533,37,2437.0,50,0,0,0,WIFI
114566,42,2442.0,50,0,0,0,WIFI
114598,47,2447.0,50,1,2,0,WIFI
114631,52,2452.0,50,0,0,0,WIFI
114663,57,2457.0,50,0,0,0,WIFI
114696,62,2462.0,50,1,2,0,WIFI
114728,67,2467.0,50,0,0,0,WIFI
114761,72,2472.0,50,0,0,0,WIFI
115794,12,2412.0,50,0,0,0,WIFI
115826,17,2417.0,50,3,6,0,WIFI
115859,22,2422.0,50,1,2,0,WIFI
115892,27,2427.0,50,0,0,0,WIFI
115924,32,2432.0,50,0,0,0,WIFI
115957,37,2437.0,50,0,0,0,WIFI
115990,42,2442.0,50,0,0,0,WIFI
116023,47,2447.0,50,0,0,0,WIFI
116056,52,2452.0,50,0,0,0,WIFI
116088,57,2457.0,50,0,0,0,WIFI
116120,62,2462.0,50,0,0,0,WIFI
116153,67,2467.0,50,0,0,0,WIFI
116186,72,2472.0,50,0,0,0,WIFI
117219,12,2412.0,50,0,0,0,WIFI
117252,17,2417.0,50,4,8,0,WIFI
117283,22,2422.0,50,1,2,0,WIFI
117316,27,2427.0,50,0,0,0,WIFI
117349,32,2432.0,50,0,0,0,WIFI
117382,37,2437.0,50,0,0,0,WIFI
117414,42,2442.0,50,0,0,0,WIFI
117447,47,2447.0,50,0,0,0,WIFI
117480,52,2452.0,50,0,0,0,WIFI
117513,57,2457.0,50,0,0,0,WIFI
117545,62,2462.0,50,0,0,0,WIFI
117578,67,2467.0,50,0,0,0,WIFI
117610,72,2472.0,50,0,0,0,WIFI
118643,12,2412.0,50,1,2,0,WIFI
118676,17,2417.0,50,3,6,0,WIFI
118709,22,2422.0,50,1,2,0,WIFI
118742,27,2427.0,50,1,2,0,WIFI
118773,32,2432.0,50,0,0,0,WIFI
